12480
(0.715061, 0.586122)
(0.800797, 0.574771)
(0.817032, 0.658274)
(0.829288, 0.653567)
(0.833705, 0.642643)
(0.834841, 0.561167)
(0.843389, 0.560851)
(0.739183, 0.579144)
(0.733518, 0.535129)
(0.727313, 0.542442)
(0.843179, 0.63376)
(0.841179, 0.645005)
(0.827766, 0.636707)
(0.83826, 0.653692)
(0.800711, 0.542357)
(0.80789, 0.543062)
(0.718303, 0.59337)
(0.7097, 0.592982)
(0.725604, 0.595291)
(0.839804, 0.547934)
(0.824625, 0.552725)
(0.83176, 0.554363)
(0.755791, 0.514523)
(0.763629, 0.510362)
(0.767869, 0.516561)
(0.773425, 0.50044)
(0.777289, 0.512779)
(0.757703, 0.498219)
(0.76536, 0.496405)
(0.750081, 0.508041)
(0.720338, 0.55455)
(0.713132, 0.552564)
(0.700447, 0.552605)
(0.699044, 0.560854)
(0.786587, 0.635121)
(0.780851, 0.640686)
(0.809206, 0.664787)
(0.80395, 0.659358)
(0.811484, 0.653836)
(0.816625, 0.671444)
(0.829487, 0.662395)
(0.720218, 0.546078)
(0.850568, 0.641935)
(0.846637, 0.653248)
(0.814941, 0.680762)
(0.821781, 0.677918)
(0.820774, 0.665334)
(0.829792, 0.670022)
(0.802852, 0.673592)
(0.816452, 0.548749)
(0.819673, 0.56544)
(0.721176, 0.605763)
(0.728777, 0.603762)
(0.735678, 0.600684)
(0.733542, 0.585036)
(0.846463, 0.578043)
(0.72857, 0.529515)
(0.720243, 0.533683)
(0.733634, 0.524531)
(0.842006, 0.662287)
(0.835468, 0.610425)
(0.83661, 0.617681)
(0.716207, 0.612545)
(0.730655, 0.611179)
(0.714087, 0.59929)
(0.707822, 0.606874)
(0.692368, 0.543532)
(0.705983, 0.546004)
(0.69129, 0.558061)
(0.692966, 0.55107)
(0.701456, 0.536438)
(0.683537, 0.543706)
(0.689492, 0.529747)
(0.683399, 0.534311)
(0.685298, 0.551643)
(0.697896, 0.572028)
(0.849792, 0.565764)
(0.854125, 0.571692)
(0.746279, 0.514899)
(0.742819, 0.506918)
(0.748204, 0.498824)
(0.713276, 0.538428)
(0.671714, 0.554636)
(0.67688, 0.546255)
(0.686092, 0.563395)
(0.719109, 0.521562)
(0.729955, 0.51715)
(0.77014, 0.484838)
(0.775357, 0.493365)
(0.759873, 0.486952)
(0.758344, 0.505317)
(0.769971, 0.506892)
(0.751352, 0.484697)
(0.763922, 0.479416)
(0.757155, 0.474957)
(0.749841, 0.47741)
(0.840057, 0.601455)
(0.855857, 0.600734)
(0.853553, 0.6097)
(0.844267, 0.612099)
(0.846814, 0.550587)
(0.699691, 0.607815)
(0.706517, 0.61778)
(0.824638, 0.599137)
(0.708148, 0.531317)
(0.675641, 0.561047)
(0.677952, 0.571117)
(0.683114, 0.576754)
(0.818564, 0.540036)
(0.79583, 0.536934)
(0.808507, 0.531251)
(0.668887, 0.567966)
(0.664841, 0.560239)
(0.808442, 0.684032)
(0.796928, 0.669506)
(0.792604, 0.675856)
(0.800495, 0.684413)
(0.859728, 0.566498)
(0.857977, 0.58016)
(0.853161, 0.559187)
(0.865534, 0.571907)
(0.708563, 0.518463)
(0.72229, 0.511157)
(0.784526, 0.672487)
(0.788365, 0.662316)
(0.72398, 0.620084)
(0.713916, 0.620629)
(0.769854, 0.531164)
(0.786154, 0.534149)
(0.771724, 0.475366)
(0.766348, 0.468759)
(0.837165, 0.626947)
(0.829784, 0.682086)
(0.841146, 0.672193)
(0.849887, 0.661454)
(0.850029, 0.670473)
(0.736302, 0.513459)
(0.728613, 0.507921)
(0.778297, 0.647709)
(0.770589, 0.642118)
(0.786997, 0.651421)
(0.793477, 0.637046)
(0.704144, 0.630211)
(0.693832, 0.62379)
(0.692718, 0.616404)
(0.711888, 0.628269)
(0.712561, 0.510064)
(0.722081, 0.502256)
(0.681032, 0.584389)
(0.689423, 0.587295)
(0.690592, 0.573653)
(0.673624, 0.577654)
(0.694335, 0.581353)
(0.781196, 0.473059)
(0.778906, 0.466248)
(0.778344, 0.481085)
(0.700572, 0.525724)
(0.865147, 0.590353)
(0.869566, 0.580882)
(0.658046, 0.552217)
(0.666947, 0.547107)
(0.854721, 0.63136)
(0.857748, 0.640993)
(0.853745, 0.651918)
(0.845644, 0.678498)
(0.85272, 0.677312)
(0.783943, 0.507828)
(0.798853, 0.529958)
(0.793655, 0.523628)
(0.783331, 0.5242)
(0.796899, 0.65553)
(0.798789, 0.647895)
(0.810455, 0.6926)
(0.699324, 0.512506)
(0.753681, 0.636432)
(0.751926, 0.622948)
(0.779055, 0.667562)
(0.775836, 0.683132)
(0.771515, 0.672694)
(0.786116, 0.686399)
(0.720372, 0.629044)
(0.655638, 0.539213)
(0.662661, 0.533676)
(0.672163, 0.539831)
(0.646041, 0.554167)
(0.649496, 0.545107)
(0.652462, 0.559186)
(0.645262, 0.534777)
(0.641753, 0.544141)
(0.778193, 0.65823)
(0.767132, 0.459032)
(0.775095, 0.458574)
(0.784023, 0.460183)
(0.790124, 0.468077)
(0.867054, 0.557067)
(0.869662, 0.566049)
(0.745521, 0.612587)
(0.739192, 0.617852)
(0.744535, 0.631878)
(0.795555, 0.460096)
(0.798262, 0.469816)
(0.788473, 0.476088)
(0.795037, 0.480966)
(0.883614, 0.566634)
(0.665867, 0.581691)
(0.673432, 0.58626)
(0.660145, 0.574653)
(0.78471, 0.497566)
(0.65014, 0.527988)
(0.650512, 0.518484)
(0.657973, 0.526195)
(0.637252, 0.532172)
(0.641916, 0.526427)
(0.775081, 0.519508)
(0.786847, 0.488248)
(0.712843, 0.498838)
(0.707437, 0.504832)
(0.793252, 0.693999)
(0.785395, 0.697709)
(0.776181, 0.691688)
(0.74357, 0.623964)
(0.734844, 0.628532)
(0.749248, 0.642312)
(0.739121, 0.644349)
(0.850737, 0.544602)
(0.843509, 0.537364)
(0.860042, 0.554936)
(0.679096, 0.617834)
(0.686339, 0.612458)
(0.685938, 0.62562)
(0.687803, 0.603722)
(0.707312, 0.637209)
(0.715858, 0.639768)
(0.791012, 0.645078)
(0.797013, 0.704118)
(0.793332, 0.685998)
(0.803272, 0.700297)
(0.800724, 0.691841)
(0.651765, 0.510422)
(0.660456, 0.513247)
(0.64256, 0.512878)
(0.662381, 0.520066)
(0.681917, 0.593671)
(0.679003, 0.607614)
(0.695326, 0.601079)
(0.771248, 0.656118)
(0.777902, 0.676267)
(0.76623, 0.663595)
(0.725968, 0.634465)
(0.733353, 0.638588)
(0.731096, 0.618764)
(0.721096, 0.646933)
(0.85801, 0.621615)
(0.863715, 0.629746)
(0.84889, 0.621558)
(0.820071, 0.688877)
(0.637332, 0.500977)
(0.631717, 0.510841)
(0.647492, 0.502302)
(0.637043, 0.521245)
(0.861196, 0.614128)
(0.864359, 0.601979)
(0.83078, 0.539462)
(0.756657, 0.645872)
(0.631551, 0.53958)
(0.629943, 0.524363)
(0.623425, 0.531227)
(0.765217, 0.679727)
(0.766394, 0.693451)
(0.769281, 0.686768)
(0.742832, 0.492022)
(0.738777, 0.480867)
(0.751833, 0.492179)
(0.727769, 0.554361)
(0.732539, 0.492832)
(0.725331, 0.491047)
(0.875854, 0.604911)
(0.870108, 0.613627)
(0.854363, 0.592725)
(0.873085, 0.598267)
(0.785541, 0.707135)
(0.772575, 0.700757)
(0.778342, 0.705269)
(0.67222, 0.599029)
(0.668804, 0.615464)
(0.666969, 0.606298)
(0.624023, 0.500603)
(0.621398, 0.510355)
(0.625865, 0.518424)
(0.651643, 0.496445)
(0.664827, 0.506969)
(0.657931, 0.502623)
(0.893684, 0.567726)
(0.8796, 0.572483)
(0.892316, 0.559665)
(0.880592, 0.557659)
(0.884258, 0.578071)
(0.744276, 0.471073)
(0.752953, 0.46646)
(0.730918, 0.483454)
(0.734492, 0.472425)
(0.732848, 0.501096)
(0.71488, 0.481874)
(0.711927, 0.490421)
(0.722407, 0.484223)
(0.61717, 0.519659)
(0.705791, 0.49702)
(0.629884, 0.548049)
(0.703988, 0.64386)
(0.712653, 0.646186)
(0.727836, 0.644628)
(0.862314, 0.67512)
(0.862303, 0.666733)
(0.787096, 0.514201)
(0.719746, 0.475759)
(0.795046, 0.448751)
(0.805665, 0.450943)
(0.805575, 0.461399)
(0.78547, 0.452966)
(0.796344, 0.504558)
(0.794545, 0.49104)
(0.885072, 0.606268)
(0.87817, 0.59308)
(0.878926, 0.611903)
(0.880678, 0.599716)
(0.703099, 0.599458)
(0.69019, 0.596101)
(0.698672, 0.589528)
(0.677453, 0.626284)
(0.686318, 0.636278)
(0.694461, 0.635485)
(0.890526, 0.587229)
(0.892339, 0.578557)
(0.883293, 0.58765)
(0.82083, 0.70177)
(0.812591, 0.70494)
(0.774635, 0.715507)
(0.767631, 0.708256)
(0.788816, 0.71444)
(0.63863, 0.558048)
(0.646309, 0.568054)
(0.698175, 0.499123)
(0.692382, 0.521817)
(0.691625, 0.510393)
(0.792601, 0.440168)
(0.802036, 0.437519)
(0.807019, 0.443213)
(0.788973, 0.429117)
(0.784552, 0.434744)
(0.785079, 0.443381)
(0.801445, 0.430052)
(0.80176, 0.515903)
(0.793798, 0.511893)
(0.806504, 0.523186)
(0.809606, 0.468737)
(0.817186, 0.453897)
(0.816003, 0.464252)
(0.761065, 0.671285)
(0.714587, 0.470178)
(0.704695, 0.474438)
(0.706589, 0.482355)
(0.725217, 0.466888)
(0.715609, 0.463036)
(0.727223, 0.477246)
(0.833335, 0.689937)
(0.837144, 0.678503)
(0.840432, 0.685359)
(0.814008, 0.433497)
(0.807829, 0.425347)
(0.752244, 0.671775)
(0.753045, 0.679855)
(0.754292, 0.661032)
(0.678562, 0.636851)
(0.682413, 0.645761)
(0.695763, 0.642841)
(0.755962, 0.68909)
(0.759584, 0.695806)
(0.760657, 0.706914)
(0.812777, 0.515219)
(0.805116, 0.506153)
(0.812187, 0.508031)
(0.849302, 0.686735)
(0.889153, 0.595158)
(0.818474, 0.501996)
(0.80739, 0.496834)
(0.719146, 0.495201)
(0.800616, 0.710484)
(0.808615, 0.712473)
(0.68326, 0.513808)
(0.68004, 0.505866)
(0.688889, 0.501585)
(0.659433, 0.567149)
(0.742845, 0.655169)
(0.734515, 0.651046)
(0.804401, 0.476562)
(0.804772, 0.489039)
(0.814591, 0.443759)
(0.701389, 0.622656)
(0.876188, 0.583729)
(0.866912, 0.622766)
(0.816111, 0.48763)
(0.67428, 0.515595)
(0.672435, 0.523508)
(0.737538, 0.663852)
(0.74697, 0.664948)
(0.749574, 0.652235)
(0.899824, 0.593458)
(0.893674, 0.600924)
(0.899176, 0.582083)
(0.761822, 0.651177)
(0.640763, 0.490271)
(0.648177, 0.488853)
(0.824798, 0.5106)
(0.712227, 0.654189)
(0.703817, 0.653872)
(0.694281, 0.651932)
(0.654384, 0.579706)
(0.659577, 0.591839)
(0.696413, 0.491302)
(0.695786, 0.477001)
(0.740042, 0.464209)
(0.732262, 0.464074)
(0.727776, 0.626303)
(0.668148, 0.641744)
(0.671829, 0.632412)
(0.673288, 0.646909)
(0.905874, 0.589015)
(0.912462, 0.596173)
(0.9091, 0.603983)
(0.907733, 0.582135)
(0.875855, 0.620004)
(0.875237, 0.628164)
(0.688059, 0.490148)
(0.719119, 0.656051)
(0.679149, 0.486593)
(0.69138, 0.483195)
(0.682419, 0.49798)
(0.684629, 0.478526)
(0.629284, 0.491777)
(0.6131, 0.504194)
(0.609188, 0.516181)
(0.868131, 0.642893)
(0.872126, 0.634864)
(0.674401, 0.532642)
(0.683615, 0.521808)
(0.800129, 0.496053)
(0.919071, 0.613715)
(0.915454, 0.607251)
(0.907307, 0.611736)
(0.900276, 0.60381)
(0.672159, 0.502524)
(0.89518, 0.612392)
(0.882713, 0.628376)
(0.884742, 0.617013)
(0.912425, 0.616821)
(0.926636, 0.612312)
(0.921052, 0.600869)
(0.702, 0.578077)
(0.778946, 0.428035)
(0.783268, 0.421498)
(0.777629, 0.443489)
(0.771141, 0.430706)
(0.814219, 0.480004)
(0.635677, 0.566545)
(0.629587, 0.557967)
(0.627849, 0.566782)
(0.832894, 0.509727)
(0.824915, 0.496822)
(0.820519, 0.516575)
(0.833281, 0.502398)
(0.822785, 0.524498)
(0.830057, 0.517675)
(0.677432, 0.474681)
(0.684343, 0.467316)
(0.693669, 0.469901)
(0.664655, 0.622008)
(0.66306, 0.631006)
(0.824268, 0.445172)
(0.716657, 0.66617)
(0.724606, 0.664293)
(0.728642, 0.65586)
(0.709942, 0.662556)
(0.824067, 0.459849)
(0.777008, 0.434941)
(0.763515, 0.428148)
(0.772927, 0.423762)
(0.762857, 0.419591)
(0.768834, 0.43813)
(0.760357, 0.434728)
(0.833328, 0.527319)
(0.839019, 0.519665)
(0.84092, 0.511411)
(0.929639, 0.597487)
(0.9334, 0.605092)
(0.922221, 0.58813)
(0.658913, 0.487467)
(0.662654, 0.493568)
(0.874854, 0.680338)
(0.870921, 0.673757)
(0.868709, 0.687321)
(0.86138, 0.683412)
(0.871408, 0.664969)
(0.820303, 0.427559)
(0.814257, 0.41931)
(0.801283, 0.419723)
(0.643298, 0.575291)
(0.634016, 0.579196)
(0.627816, 0.574397)
(0.898155, 0.548117)
(0.891152, 0.552447)
(0.901602, 0.5603)
(0.903708, 0.567708)
(0.887288, 0.546524)
(0.746606, 0.456121)
(0.753926, 0.453558)
(0.76061, 0.461942)
(0.823902, 0.534667)
(0.815041, 0.528352)
(0.668046, 0.591766)
(0.680352, 0.658213)
(0.701157, 0.467545)
(0.708172, 0.459862)
(0.721687, 0.458961)
(0.842566, 0.497696)
(0.831089, 0.491806)
(0.66021, 0.61408)
(0.823001, 0.483814)
(0.820544, 0.476329)
(0.904496, 0.575062)
(0.702256, 0.662283)
(0.693532, 0.662947)
(0.652021, 0.572319)
(0.721112, 0.673275)
(0.715351, 0.679622)
(0.706972, 0.67515)
(0.821972, 0.71196)
(0.817014, 0.695627)
(0.815895, 0.716347)
(0.655953, 0.6055)
(0.636773, 0.586087)
(0.644116, 0.584692)
(0.675142, 0.465152)
(0.687402, 0.456743)
(0.677598, 0.456161)
(0.694738, 0.45969)
(0.624156, 0.543346)
(0.611964, 0.532606)
(0.618541, 0.536489)
(0.734551, 0.677593)
(0.730802, 0.670606)
(0.795302, 0.425892)
(0.787253, 0.415219)
(0.830522, 0.710306)
(0.82803, 0.720348)
(0.73768, 0.450693)
(0.768131, 0.725699)
(0.78411, 0.722832)
(0.777062, 0.724639)
(0.731967, 0.455694)
(0.835739, 0.715965)
(0.838547, 0.707163)
(0.836354, 0.698183)
(0.698524, 0.672565)
(0.754336, 0.712428)
(0.764611, 0.716889)
(0.763461, 0.643367)
(0.914657, 0.589316)
(0.797936, 0.719414)
(0.805234, 0.718747)
(0.696641, 0.681592)
(0.705952, 0.688121)
(0.72639, 0.44744)
(0.883665, 0.638335)
(0.874975, 0.64685)
(0.613731, 0.495373)
(0.621865, 0.488556)
(0.890567, 0.54008)
(0.880404, 0.548873)
(0.880221, 0.53967)
(0.869231, 0.54834)
(0.870336, 0.539873)
(0.838215, 0.492019)
(0.72984, 0.436238)
(0.733035, 0.444228)
(0.717615, 0.443123)
(0.722485, 0.434729)
(0.717508, 0.451936)
(0.686689, 0.681923)
(0.698173, 0.695381)
(0.688141, 0.674396)
(0.632415, 0.482744)
(0.623183, 0.479483)
(0.848276, 0.488075)
(0.847315, 0.503692)
(0.854038, 0.498044)
(0.827809, 0.698019)
(0.847312, 0.516969)
(0.841358, 0.528891)
(0.850259, 0.527822)
(0.70236, 0.449036)
(0.694068, 0.449956)
(0.722941, 0.426934)
(0.715236, 0.4345)
(0.732726, 0.426598)
(0.771115, 0.447416)
(0.763453, 0.444953)
(0.894742, 0.620236)
(0.856285, 0.6907)
(0.619003, 0.558913)
(0.637357, 0.549952)
(0.620361, 0.567731)
(0.619647, 0.551807)
(0.82755, 0.470123)
(0.687606, 0.65442)
(0.662125, 0.600093)
(0.651771, 0.616597)
(0.657004, 0.623035)
(0.740983, 0.499033)
(0.652633, 0.634563)
(0.648557, 0.626565)
(0.644826, 0.61994)
(0.739445, 0.431123)
(0.731564, 0.415224)
(0.742748, 0.41805)
(0.89363, 0.628986)
(0.901186, 0.623927)
(0.704233, 0.701753)
(0.712924, 0.695033)
(0.694763, 0.688736)
(0.718513, 0.688904)
(0.709357, 0.447462)
(0.716845, 0.421391)
(0.723106, 0.415662)
(0.73996, 0.520339)
(0.605943, 0.56396)
(0.613088, 0.566082)
(0.613863, 0.546573)
(0.607586, 0.555268)
(0.887733, 0.645657)
(0.895196, 0.64046)
(0.883495, 0.651549)
(0.777227, 0.451687)
(0.753666, 0.409396)
(0.764513, 0.412583)
(0.755771, 0.422013)
(0.773525, 0.414756)
(0.862675, 0.653099)
(0.666597, 0.454018)
(0.675645, 0.448397)
(0.686407, 0.448772)
(0.665466, 0.462879)
(0.660397, 0.646772)
(0.665824, 0.651891)
(0.673136, 0.656507)
(0.601097, 0.510115)
(0.598234, 0.524379)
(0.59707, 0.516479)
(0.604317, 0.528812)
(0.870842, 0.656288)
(0.636213, 0.629109)
(0.644272, 0.63275)
(0.7522, 0.436461)
(0.666303, 0.485807)
(0.672205, 0.490691)
(0.669864, 0.478484)
(0.610627, 0.480947)
(0.613649, 0.487843)
(0.832923, 0.483327)
(0.606803, 0.489627)
(0.602693, 0.49938)
(0.716627, 0.409131)
(0.722678, 0.403966)
(0.732723, 0.407439)
(0.71059, 0.415848)
(0.737639, 0.438412)
(0.680134, 0.671527)
(0.670332, 0.663126)
(0.684496, 0.664978)
(0.942021, 0.604306)
(0.94476, 0.611824)
(0.936285, 0.616013)
(0.662202, 0.475065)
(0.680323, 0.693245)
(0.688311, 0.69311)
(0.674555, 0.685964)
(0.614967, 0.580461)
(0.840453, 0.469455)
(0.835876, 0.461098)
(0.834881, 0.475537)
(0.723181, 0.394374)
(0.71226, 0.400552)
(0.728895, 0.398743)
(0.705905, 0.438994)
(0.649088, 0.651408)
(0.662022, 0.660585)
(0.841099, 0.482775)
(0.921398, 0.578843)
(0.671829, 0.441021)
(0.68149, 0.441074)
(0.663442, 0.442896)
(0.737671, 0.399332)
(0.744574, 0.406164)
(0.852509, 0.475064)
(0.846149, 0.458979)
(0.852199, 0.465203)
(0.855738, 0.702401)
(0.844848, 0.695163)
(0.865758, 0.696357)
(0.854409, 0.482288)
(0.59725, 0.494053)
(0.594749, 0.5013)
(0.84612, 0.702639)
(0.605685, 0.546222)
(0.902368, 0.533539)
(0.883826, 0.532483)
(0.903787, 0.543018)
(0.892443, 0.529838)
(0.695029, 0.439544)
(0.592265, 0.508292)
(0.591203, 0.489143)
(0.580672, 0.50059)
(0.587748, 0.497269)
(0.745748, 0.441281)
(0.745457, 0.448446)
(0.588199, 0.5274)
(0.594378, 0.531629)
(0.610815, 0.523445)
(0.588716, 0.519411)
(0.762554, 0.452602)
(0.753598, 0.704461)
(0.749297, 0.696817)
(0.746369, 0.424369)
(0.750318, 0.417234)
(0.864858, 0.532871)
(0.875725, 0.533884)
(0.85874, 0.539331)
(0.744158, 0.676898)
(0.892997, 0.654365)
(0.897799, 0.6484)
(0.602548, 0.48364)
(0.652209, 0.481741)
(0.642706, 0.483261)
(0.646394, 0.475991)
(0.794571, 0.415888)
(0.679783, 0.433574)
(0.689852, 0.433529)
(0.672035, 0.430998)
(0.616077, 0.474921)
(0.857148, 0.658218)
(0.861705, 0.479964)
(0.844823, 0.476539)
(0.864077, 0.48913)
(0.671235, 0.677848)
(0.678801, 0.678779)
(0.673029, 0.670645)
(0.693856, 0.709181)
(0.709989, 0.707084)
(0.653852, 0.596179)
(0.652232, 0.588642)
(0.888042, 0.623706)
(0.850908, 0.536464)
(0.705189, 0.391398)
(0.716133, 0.392838)
(0.707262, 0.409428)
(0.701219, 0.397967)
(0.902655, 0.63517)
(0.909848, 0.652045)
(0.8993, 0.659346)
(0.658636, 0.639486)
(0.88171, 0.677311)
(0.74254, 0.392813)
(0.747829, 0.397947)
(0.579385, 0.490913)
(0.579329, 0.507829)
(0.574147, 0.496495)
(0.692203, 0.701816)
(0.568269, 0.504919)
(0.572658, 0.511854)
(0.861796, 0.469136)
(0.869867, 0.477181)
(0.913961, 0.561814)
(0.911738, 0.571231)
(0.668348, 0.691668)
(0.663518, 0.685884)
(0.675564, 0.698488)
(0.730923, 0.692721)
(0.726143, 0.681581)
(0.875896, 0.483053)
(0.874574, 0.465613)
(0.878282, 0.475309)
(0.676228, 0.705841)
(0.683795, 0.706821)
(0.66781, 0.702038)
(0.661869, 0.696888)
(0.670752, 0.711319)
(0.583834, 0.485177)
(0.588656, 0.479712)
(0.847323, 0.709792)
(0.856737, 0.709779)
(0.722202, 0.699854)
(0.613591, 0.463352)
(0.605804, 0.469012)
(0.627108, 0.469122)
(0.619642, 0.46733)
(0.940994, 0.595779)
(0.950064, 0.600446)
(0.9492, 0.592597)
(0.839972, 0.454948)
(0.832302, 0.447669)
(0.923885, 0.61974)
(0.937348, 0.62569)
(0.947238, 0.618525)
(0.753189, 0.444526)
(0.866224, 0.709981)
(0.857301, 0.722057)
(0.850295, 0.717954)
(0.867288, 0.718834)
(0.857506, 0.511788)
(0.859639, 0.520324)
(0.628499, 0.640629)
(0.640065, 0.638877)
(0.633845, 0.618476)
(0.623198, 0.630002)
(0.628095, 0.624689)
(0.570544, 0.488219)
(0.575375, 0.477985)
(0.58523, 0.473435)
(0.626808, 0.458692)
(0.617914, 0.454944)
(0.739148, 0.685531)
(0.75435, 0.720182)
(0.760957, 0.725508)
(0.885751, 0.665159)
(0.880746, 0.659711)
(0.650134, 0.66024)
(0.662952, 0.668849)
(0.65402, 0.671499)
(0.599307, 0.465807)
(0.593879, 0.473236)
(0.603058, 0.476262)
(0.599225, 0.45778)
(0.608661, 0.457172)
(0.63789, 0.650392)
(0.647409, 0.642638)
(0.630027, 0.648521)
(0.934857, 0.591707)
(0.937903, 0.585101)
(0.830271, 0.429255)
(0.824069, 0.420059)
(0.821094, 0.437232)
(0.829368, 0.438407)
(0.627081, 0.586478)
(0.641504, 0.591825)
(0.629809, 0.594404)
(0.636136, 0.597738)
(0.955178, 0.609457)
(0.618588, 0.441558)
(0.621913, 0.447911)
(0.609066, 0.445383)
(0.858187, 0.457614)
(0.865602, 0.461792)
(0.69311, 0.536428)
(0.747686, 0.689812)
(0.728162, 0.382109)
(0.721116, 0.386393)
(0.734103, 0.391479)
(0.703455, 0.41966)
(0.70963, 0.427556)
(0.698166, 0.413934)
(0.702305, 0.428907)
(0.893449, 0.665312)
(0.894478, 0.675096)
(0.593928, 0.556137)
(0.599114, 0.55)
(0.880224, 0.524242)
(0.869938, 0.527702)
(0.874415, 0.694549)
(0.874085, 0.704535)
(0.862944, 0.703284)
(0.595099, 0.542952)
(0.583854, 0.535546)
(0.5997, 0.537014)
(0.912533, 0.625231)
(0.907237, 0.553131)
(0.914355, 0.554666)
(0.840203, 0.43723)
(0.844871, 0.444941)
(0.60093, 0.573882)
(0.597312, 0.565879)
(0.609083, 0.573767)
(0.738925, 0.671295)
(0.904616, 0.643481)
(0.899682, 0.682574)
(0.904325, 0.675276)
(0.886935, 0.686332)
(0.887347, 0.672639)
(0.683887, 0.69955)
(0.929134, 0.624494)
(0.797432, 0.408366)
(0.805657, 0.412374)
(0.577969, 0.526785)
(0.580026, 0.519918)
(0.662127, 0.67608)
(0.929563, 0.581041)
(0.922856, 0.565564)
(0.930568, 0.573777)
(0.810519, 0.729261)
(0.824912, 0.727215)
(0.81739, 0.724971)
(0.661362, 0.712003)
(0.684049, 0.714589)
(0.675721, 0.721368)
(0.664074, 0.720607)
(0.652875, 0.467749)
(0.879069, 0.686812)
(0.883658, 0.467947)
(0.883223, 0.481524)
(0.891692, 0.471416)
(0.867131, 0.497238)
(0.862053, 0.50246)
(0.709077, 0.381241)
(0.907513, 0.666579)
(0.639217, 0.609644)
(0.649267, 0.609701)
(0.869227, 0.510701)
(0.856909, 0.530283)
(0.871093, 0.518245)
(0.592572, 0.455233)
(0.587584, 0.463222)
(0.642144, 0.658297)
(0.657239, 0.653954)
(0.840468, 0.721994)
(0.834627, 0.732518)
(0.920661, 0.636753)
(0.921988, 0.629099)
(0.911487, 0.636649)
(0.689543, 0.406035)
(0.691632, 0.423726)
(0.698385, 0.404866)
(0.686841, 0.415213)
(0.805274, 0.40024)
(0.811211, 0.406405)
(0.797192, 0.730216)
(0.938926, 0.571293)
(0.860608, 0.547103)
