9832
(0.296888, 0.451043)
(0.396482, 0.451542)
(0.385161, 0.46708)
(0.394177, 0.466477)
(0.346455, 0.467162)
(0.337652, 0.462217)
(0.405746, 0.381343)
(0.417505, 0.390411)
(0.415932, 0.381731)
(0.432434, 0.405283)
(0.435678, 0.415836)
(0.433755, 0.427006)
(0.291794, 0.455977)
(0.333982, 0.411345)
(0.344118, 0.423309)
(0.425188, 0.432707)
(0.320889, 0.469686)
(0.313251, 0.474816)
(0.299503, 0.468163)
(0.305658, 0.477738)
(0.360988, 0.339009)
(0.371048, 0.334284)
(0.381909, 0.328269)
(0.363394, 0.324872)
(0.359173, 0.331724)
(0.375956, 0.321981)
(0.33393, 0.469877)
(0.356365, 0.469646)
(0.342615, 0.476162)
(0.407948, 0.34247)
(0.416233, 0.345241)
(0.425181, 0.352229)
(0.398728, 0.3843)
(0.411902, 0.371416)
(0.321579, 0.407773)
(0.319161, 0.422325)
(0.323496, 0.400745)
(0.313048, 0.418143)
(0.313981, 0.40767)
(0.319464, 0.479172)
(0.357204, 0.357682)
(0.309607, 0.431762)
(0.407957, 0.453154)
(0.404655, 0.44417)
(0.396033, 0.459076)
(0.404655, 0.462406)
(0.30708, 0.399361)
(0.305845, 0.407176)
(0.317442, 0.395188)
(0.305115, 0.416726)
(0.39723, 0.344407)
(0.427316, 0.377454)
(0.423283, 0.383999)
(0.420363, 0.376083)
(0.3878, 0.320679)
(0.383134, 0.314228)
(0.377828, 0.308807)
(0.365807, 0.314307)
(0.369242, 0.472023)
(0.381406, 0.473316)
(0.331157, 0.401749)
(0.30526, 0.425846)
(0.424558, 0.397086)
(0.418798, 0.403681)
(0.441627, 0.42487)
(0.44086, 0.405343)
(0.444459, 0.417672)
(0.396265, 0.329265)
(0.395999, 0.320905)
(0.39044, 0.312968)
(0.386161, 0.304448)
(0.344633, 0.378923)
(0.333964, 0.386816)
(0.336566, 0.378032)
(0.310751, 0.484693)
(0.296692, 0.478834)
(0.300172, 0.485774)
(0.305129, 0.491471)
(0.287074, 0.474648)
(0.288968, 0.485164)
(0.339718, 0.371408)
(0.344231, 0.365461)
(0.349711, 0.372537)
(0.350536, 0.361573)
(0.428228, 0.360566)
(0.429224, 0.34369)
(0.433689, 0.355909)
(0.290848, 0.445254)
(0.284313, 0.45537)
(0.410639, 0.363942)
(0.317189, 0.387991)
(0.324616, 0.387205)
(0.308353, 0.385773)
(0.411142, 0.438449)
(0.392111, 0.474723)
(0.386712, 0.47984)
(0.2741, 0.464743)
(0.282391, 0.469155)
(0.280496, 0.441838)
(0.274814, 0.456223)
(0.289381, 0.46703)
(0.323574, 0.485746)
(0.330164, 0.482914)
(0.326569, 0.474094)
(0.29777, 0.438812)
(0.289835, 0.43742)
(0.430845, 0.386597)
(0.434014, 0.39602)
(0.363104, 0.477221)
(0.353131, 0.477325)
(0.294053, 0.490565)
(0.425609, 0.33404)
(0.437423, 0.349351)
(0.43392, 0.33355)
(0.441172, 0.342793)
(0.369485, 0.487491)
(0.359923, 0.483564)
(0.353379, 0.486833)
(0.371643, 0.479903)
(0.329972, 0.370024)
(0.335021, 0.364794)
(0.403216, 0.326434)
(0.401202, 0.312069)
(0.40947, 0.319199)
(0.297973, 0.423847)
(0.430186, 0.368123)
(0.437105, 0.362852)
(0.420266, 0.36702)
(0.408527, 0.331895)
(0.402294, 0.338058)
(0.351131, 0.351731)
(0.288779, 0.413859)
(0.29097, 0.428748)
(0.297231, 0.414603)
(0.316918, 0.495713)
(0.35754, 0.311465)
(0.369042, 0.305828)
(0.373622, 0.314658)
(0.352913, 0.319482)
(0.342082, 0.48368)
(0.346588, 0.48948)
(0.283345, 0.431553)
(0.297506, 0.431624)
(0.276177, 0.434284)
(0.381695, 0.485254)
(0.32346, 0.379677)
(0.437804, 0.378563)
(0.296736, 0.396586)
(0.295444, 0.405025)
(0.449059, 0.410963)
(0.446949, 0.396597)
(0.45024, 0.403353)
(0.349996, 0.33091)
(0.348462, 0.338537)
(0.347292, 0.324275)
(0.279957, 0.476807)
(0.386201, 0.29539)
(0.396614, 0.297354)
(0.377869, 0.297645)
(0.399878, 0.304346)
(0.457751, 0.414448)
(0.459489, 0.40604)
(0.454154, 0.394518)
(0.415957, 0.461808)
(0.413846, 0.448878)
(0.420594, 0.456012)
(0.342389, 0.350285)
(0.342105, 0.358536)
(0.358103, 0.350133)
(0.440773, 0.369182)
(0.442591, 0.38395)
(0.447885, 0.374909)
(0.387395, 0.288368)
(0.377764, 0.290476)
(0.37001, 0.297235)
(0.36831, 0.28896)
(0.339972, 0.49529)
(0.405307, 0.297213)
(0.412492, 0.305398)
(0.448217, 0.430449)
(0.451222, 0.423083)
(0.440391, 0.438733)
(0.281509, 0.401813)
(0.286909, 0.421231)
(0.278013, 0.419594)
(0.283179, 0.409201)
(0.275432, 0.409498)
(0.30871, 0.378666)
(0.399292, 0.481227)
(0.39372, 0.487056)
(0.290331, 0.498018)
(0.277593, 0.490448)
(0.267853, 0.409658)
(0.262392, 0.404076)
(0.269408, 0.419079)
(0.270913, 0.399335)
(0.335255, 0.356063)
(0.328501, 0.395071)
(0.44496, 0.352015)
(0.44916, 0.366981)
(0.447665, 0.359749)
(0.334894, 0.345683)
(0.338158, 0.339121)
(0.383705, 0.281642)
(0.394532, 0.282355)
(0.374721, 0.282215)
(0.396823, 0.289689)
(0.428376, 0.325287)
(0.41945, 0.328704)
(0.418359, 0.337348)
(0.257878, 0.412792)
(0.259776, 0.420064)
(0.419248, 0.301496)
(0.426441, 0.304489)
(0.419253, 0.309889)
(0.276016, 0.447743)
(0.267931, 0.439515)
(0.331537, 0.490531)
(0.32594, 0.496138)
(0.411152, 0.473886)
(0.403272, 0.470628)
(0.385658, 0.493049)
(0.404306, 0.286525)
(0.384722, 0.272474)
(0.402542, 0.275169)
(0.393384, 0.270236)
(0.25445, 0.439029)
(0.263995, 0.448952)
(0.264198, 0.429895)
(0.270783, 0.496814)
(0.273513, 0.481683)
(0.284785, 0.49114)
(0.27838, 0.498841)
(0.26734, 0.486888)
(0.39569, 0.493982)
(0.390314, 0.498694)
(0.400787, 0.488393)
(0.317841, 0.3678)
(0.255879, 0.426291)
(0.249044, 0.414172)
(0.24747, 0.426579)
(0.259155, 0.489814)
(0.263775, 0.508767)
(0.272265, 0.507039)
(0.263353, 0.497626)
(0.258941, 0.503289)
(0.428148, 0.468932)
(0.417926, 0.468646)
(0.429094, 0.458041)
(0.266176, 0.45883)
(0.367091, 0.281254)
(0.369413, 0.273479)
(0.376914, 0.2715)
(0.392387, 0.336082)
(0.421423, 0.446663)
(0.421035, 0.438992)
(0.292346, 0.387441)
(0.302857, 0.392173)
(0.285671, 0.394169)
(0.289065, 0.401639)
(0.253899, 0.495677)
(0.251469, 0.503976)
(0.446584, 0.446635)
(0.435187, 0.44609)
(0.448842, 0.437864)
(0.430221, 0.438341)
(0.256825, 0.449335)
(0.252118, 0.456218)
(0.426483, 0.482574)
(0.433909, 0.479851)
(0.440604, 0.468683)
(0.337991, 0.328683)
(0.331529, 0.33315)
(0.325082, 0.339815)
(0.327106, 0.359349)
(0.404222, 0.265801)
(0.396031, 0.262393)
(0.302534, 0.499566)
(0.27308, 0.427914)
(0.416083, 0.275364)
(0.3507, 0.301336)
(0.344332, 0.309632)
(0.361177, 0.294109)
(0.32721, 0.346591)
(0.45904, 0.364285)
(0.454554, 0.372478)
(0.462074, 0.370702)
(0.255832, 0.512506)
(0.246255, 0.512443)
(0.242837, 0.494439)
(0.331022, 0.321169)
(0.342587, 0.318655)
(0.335916, 0.315301)
(0.265166, 0.475974)
(0.274083, 0.472486)
(0.45071, 0.382825)
(0.409628, 0.493322)
(0.412991, 0.486256)
(0.402053, 0.50091)
(0.441412, 0.391251)
(0.284116, 0.511085)
(0.396442, 0.507163)
(0.299763, 0.373578)
(0.299954, 0.382695)
(0.309892, 0.37004)
(0.316257, 0.377929)
(0.296132, 0.505413)
(0.349206, 0.501996)
(0.333473, 0.504658)
(0.28572, 0.381734)
(0.275896, 0.385205)
(0.276831, 0.393336)
(0.318232, 0.355913)
(0.396015, 0.515214)
(0.406537, 0.510434)
(0.387347, 0.512804)
(0.408927, 0.50291)
(0.384692, 0.503576)
(0.471539, 0.381147)
(0.473315, 0.368003)
(0.460614, 0.381444)
(0.417494, 0.480644)
(0.420411, 0.500213)
(0.417518, 0.51109)
(0.417305, 0.493287)
(0.252218, 0.488201)
(0.40691, 0.480369)
(0.266005, 0.467587)
(0.25838, 0.468406)
(0.428692, 0.508472)
(0.427332, 0.494739)
(0.433271, 0.500386)
(0.273917, 0.376899)
(0.287623, 0.374545)
(0.268691, 0.384776)
(0.264481, 0.393456)
(0.420724, 0.319579)
(0.427242, 0.315579)
(0.433005, 0.30992)
(0.357887, 0.496529)
(0.429226, 0.295152)
(0.435157, 0.301338)
(0.438979, 0.318612)
(0.440181, 0.309906)
(0.439652, 0.484361)
(0.435977, 0.514278)
(0.427031, 0.516651)
(0.441867, 0.508226)
(0.24842, 0.442965)
(0.244374, 0.452996)
(0.245294, 0.462472)
(0.236596, 0.507797)
(0.243247, 0.504633)
(0.242114, 0.519853)
(0.249707, 0.520687)
(0.235863, 0.516164)
(0.257145, 0.520417)
(0.376615, 0.496834)
(0.235206, 0.460213)
(0.239511, 0.447303)
(0.232409, 0.449513)
(0.422898, 0.474633)
(0.449464, 0.311513)
(0.446087, 0.303904)
(0.323532, 0.322241)
(0.331903, 0.308852)
(0.449751, 0.34279)
(0.456147, 0.352663)
(0.272394, 0.514635)
(0.264636, 0.518684)
(0.443206, 0.324923)
(0.440795, 0.453785)
(0.427146, 0.451192)
(0.434351, 0.464505)
(0.249168, 0.472778)
(0.257981, 0.479796)
(0.273044, 0.527516)
(0.282032, 0.521143)
(0.415837, 0.29091)
(0.426141, 0.28373)
(0.43615, 0.289659)
(0.439812, 0.295853)
(0.441693, 0.494298)
(0.446823, 0.502934)
(0.450889, 0.508739)
(0.451748, 0.515858)
(0.442826, 0.518162)
(0.242398, 0.43867)
(0.239469, 0.425929)
(0.239582, 0.418743)
(0.24894, 0.433952)
(0.239342, 0.47165)
(0.35729, 0.505185)
(0.342202, 0.503975)
(0.353533, 0.512422)
(0.342643, 0.513743)
(0.414549, 0.28252)
(0.359264, 0.301137)
(0.361124, 0.286796)
(0.323985, 0.332333)
(0.455559, 0.494128)
(0.449333, 0.490081)
(0.435239, 0.49057)
(0.28954, 0.367729)
(0.280383, 0.366676)
(0.252655, 0.397374)
(0.254155, 0.385154)
(0.299957, 0.364689)
(0.311658, 0.359745)
(0.232334, 0.470607)
(0.221171, 0.460871)
(0.224202, 0.453447)
(0.354447, 0.343592)
(0.388803, 0.520557)
(0.402087, 0.521296)
(0.395468, 0.527042)
(0.234039, 0.482334)
(0.223715, 0.47864)
(0.22741, 0.46428)
(0.222097, 0.470699)
(0.465881, 0.387653)
(0.291909, 0.5269)
(0.287445, 0.53417)
(0.29225, 0.519631)
(0.28117, 0.529274)
(0.243712, 0.479056)
(0.368341, 0.503263)
(0.365191, 0.493233)
(0.440213, 0.283305)
(0.444973, 0.289536)
(0.434053, 0.276796)
(0.272741, 0.363878)
(0.278856, 0.354785)
(0.290198, 0.358198)
(0.220396, 0.486265)
(0.227935, 0.487192)
(0.213848, 0.47935)
(0.214658, 0.467829)
(0.291246, 0.511137)
(0.303769, 0.506909)
(0.301766, 0.517613)
(0.455379, 0.306119)
(0.451216, 0.295929)
(0.222884, 0.506976)
(0.231226, 0.498511)
(0.227442, 0.518286)
(0.230254, 0.511766)
(0.235066, 0.525274)
(0.225926, 0.525408)
(0.353327, 0.29468)
(0.305325, 0.350558)
(0.314784, 0.345348)
(0.244901, 0.486244)
(0.216186, 0.524342)
(0.214545, 0.514186)
(0.422245, 0.523856)
(0.410615, 0.519838)
(0.37429, 0.509853)
(0.366053, 0.515211)
(0.258855, 0.459503)
(0.252411, 0.464106)
(0.249619, 0.405106)
(0.24188, 0.392398)
(0.423869, 0.27257)
(0.450584, 0.469795)
(0.452378, 0.461591)
(0.44514, 0.461694)
(0.269658, 0.535013)
(0.265889, 0.528524)
(0.281464, 0.538164)
(0.397162, 0.5356)
(0.387405, 0.534877)
(0.403765, 0.531473)
(0.319862, 0.315247)
(0.318511, 0.327681)
(0.312043, 0.317252)
(0.411321, 0.530308)
(0.461264, 0.397803)
(0.317592, 0.509831)
(0.308982, 0.516646)
(0.312558, 0.50401)
(0.283539, 0.503998)
(0.398347, 0.255468)
(0.416972, 0.268133)
(0.411934, 0.259647)
(0.4818, 0.375666)
(0.482498, 0.384463)
(0.474845, 0.393134)
(0.431684, 0.528486)
(0.494045, 0.370172)
(0.491773, 0.383607)
(0.484464, 0.366898)
(0.340591, 0.299176)
(0.320662, 0.308132)
(0.329148, 0.300203)
(0.218039, 0.497893)
(0.450932, 0.481881)
(0.457472, 0.503394)
(0.462883, 0.495226)
(0.462797, 0.486507)
(0.46229, 0.429654)
(0.459188, 0.437387)
(0.443844, 0.476344)
(0.463876, 0.479222)
(0.467265, 0.423573)
(0.471268, 0.43631)
(0.30255, 0.31051)
(0.301096, 0.317469)
(0.312039, 0.304949)
(0.305842, 0.325537)
(0.467886, 0.394937)
(0.479462, 0.402811)
(0.471343, 0.405782)
(0.488479, 0.390326)
(0.455182, 0.316958)
(0.450988, 0.324205)
(0.461905, 0.310192)
(0.339397, 0.2921)
(0.329563, 0.292732)
(0.31786, 0.293445)
(0.326917, 0.314166)
(0.322045, 0.299528)
(0.290854, 0.541245)
(0.286326, 0.548017)
(0.29494, 0.534052)
(0.299691, 0.527085)
(0.281681, 0.484673)
(0.380677, 0.524173)
(0.383593, 0.543987)
(0.392716, 0.54568)
(0.377505, 0.538926)
(0.376758, 0.531175)
(0.41254, 0.250327)
(0.422066, 0.261715)
(0.405347, 0.249139)
(0.277918, 0.545853)
(0.307743, 0.292533)
(0.3105, 0.285512)
(0.317498, 0.281574)
(0.305552, 0.299279)
(0.328935, 0.284803)
(0.376156, 0.517098)
(0.467964, 0.297959)
(0.46325, 0.317661)
(0.470248, 0.308166)
(0.471213, 0.320224)
(0.301141, 0.278598)
(0.317222, 0.27394)
(0.298099, 0.286325)
(0.249614, 0.527886)
(0.448348, 0.279077)
(0.441584, 0.271976)
(0.345582, 0.52314)
(0.337397, 0.519953)
(0.376134, 0.259443)
(0.386714, 0.261603)
(0.307, 0.540459)
(0.300004, 0.542844)
(0.302977, 0.534013)
(0.308421, 0.527755)
(0.358403, 0.518717)
(0.442588, 0.258202)
(0.449374, 0.270763)
(0.345202, 0.287533)
(0.336149, 0.281627)
(0.453921, 0.450646)
(0.261778, 0.539348)
(0.256452, 0.534614)
(0.258035, 0.527688)
(0.460542, 0.328219)
(0.240435, 0.53059)
(0.25071, 0.481228)
(0.460586, 0.278799)
(0.458913, 0.287208)
(0.457021, 0.27096)
(0.470101, 0.484738)
(0.468831, 0.46637)
(0.456175, 0.474478)
(0.474225, 0.476994)
(0.4195, 0.243614)
(0.424951, 0.251226)
(0.410175, 0.242002)
(0.256067, 0.544285)
(0.246805, 0.544278)
(0.460257, 0.258528)
(0.46929, 0.264355)
(0.470509, 0.274985)
(0.447322, 0.263625)
(0.458586, 0.345912)
(0.46694, 0.358635)
(0.476209, 0.490484)
(0.470051, 0.494819)
(0.295799, 0.550496)
(0.434385, 0.521449)
(0.41631, 0.536317)
(0.423978, 0.534148)
(0.287955, 0.348369)
(0.298598, 0.357613)
(0.296241, 0.34661)
(0.47825, 0.263242)
(0.474358, 0.254333)
(0.48098, 0.270798)
(0.466534, 0.253016)
(0.299476, 0.295313)
(0.238611, 0.40579)
(0.232427, 0.39702)
(0.235966, 0.384619)
(0.2432, 0.384974)
(0.483575, 0.396067)
(0.484614, 0.41032)
(0.475594, 0.415674)
(0.48861, 0.401487)
(0.403804, 0.541045)
(0.295341, 0.325307)
(0.289993, 0.318317)
(0.291179, 0.307818)
(0.419791, 0.546075)
(0.411775, 0.542115)
(0.364686, 0.263426)
(0.356786, 0.27418)
(0.227552, 0.533086)
(0.239736, 0.541545)
(0.369257, 0.527737)
(0.369436, 0.536805)
(0.381565, 0.551483)
(0.372825, 0.54867)
(0.420478, 0.230998)
(0.427453, 0.23344)
(0.411703, 0.234461)
(0.439754, 0.528315)
(0.334871, 0.513144)
(0.32891, 0.51801)
(0.327606, 0.508648)
(0.225836, 0.540852)
(0.23662, 0.548912)
(0.24927, 0.536106)
(0.39886, 0.234512)
(0.399601, 0.241649)
(0.391318, 0.246087)
(0.388091, 0.25328)
(0.382221, 0.560613)
(0.389406, 0.560286)
(0.322129, 0.502136)
(0.450447, 0.526758)
(0.213588, 0.447176)
(0.212518, 0.458293)
(0.220565, 0.442829)
(0.228266, 0.441822)
(0.218577, 0.539543)
(0.215984, 0.532257)
(0.464323, 0.270706)
(0.473638, 0.285081)
(0.477061, 0.278128)
(0.315296, 0.532995)
(0.356026, 0.527111)
(0.204512, 0.517314)
(0.204404, 0.509518)
(0.21485, 0.506755)
(0.207496, 0.525719)
(0.40505, 0.553558)
(0.412068, 0.550985)
(0.194208, 0.527106)
(0.204749, 0.533154)
(0.25437, 0.555135)
(0.245318, 0.551237)
(0.211908, 0.488725)
(0.461434, 0.469411)
(0.208385, 0.501661)
(0.228445, 0.385179)
(0.222806, 0.393425)
(0.229528, 0.408427)
(0.225297, 0.401988)
(0.429539, 0.544506)
(0.434748, 0.53822)
(0.397636, 0.553811)
(0.389838, 0.5528)
(0.480757, 0.250269)
(0.489979, 0.266834)
(0.48378, 0.258771)
(0.198914, 0.490698)
(0.204693, 0.484515)
(0.469324, 0.449219)
(0.475477, 0.443315)
(0.474771, 0.429559)
(0.482837, 0.432638)
(0.328434, 0.268248)
(0.312367, 0.264609)
(0.319627, 0.266583)
(0.327441, 0.27582)
(0.308789, 0.273654)
(0.260127, 0.378202)
(0.262266, 0.369431)
(0.446755, 0.335691)
(0.34857, 0.533852)
(0.338575, 0.532717)
(0.33326, 0.525855)
(0.433587, 0.237252)
(0.427705, 0.22206)
(0.427317, 0.24178)
(0.427669, 0.266471)
(0.412992, 0.55818)
(0.424449, 0.553426)
(0.318086, 0.525379)
(0.321008, 0.516326)
(0.400227, 0.560698)
(0.326638, 0.529204)
(0.435235, 0.260808)
(0.43203, 0.254431)
(0.43558, 0.549786)
(0.442581, 0.547877)
(0.311785, 0.257306)
(0.302856, 0.260934)
(0.320898, 0.257836)
(0.495648, 0.407534)
(0.492938, 0.415053)
(0.485946, 0.421987)
(0.241494, 0.376445)
(0.248898, 0.376157)
(0.419527, 0.213576)
(0.434409, 0.214517)
(0.416186, 0.224288)
(0.439095, 0.227365)
(0.475795, 0.455648)
(0.467344, 0.442204)
(0.461359, 0.446372)
(0.461878, 0.453805)
(0.481523, 0.447171)
(0.27115, 0.344917)
(0.265069, 0.354514)
(0.279456, 0.342165)
(0.465828, 0.290719)
(0.300969, 0.340473)
(0.308958, 0.339945)
(0.483543, 0.23948)
(0.493057, 0.251633)
(0.472394, 0.242491)
(0.313639, 0.543102)
(0.310342, 0.551058)
(0.46617, 0.283497)
(0.486181, 0.441396)
(0.46121, 0.461041)
(0.497938, 0.379489)
(0.497122, 0.389596)
(0.493026, 0.454957)
(0.483147, 0.45588)
(0.491984, 0.44555)
(0.489262, 0.375672)
(0.292567, 0.290768)
(0.293927, 0.274584)
(0.284243, 0.286931)
(0.476203, 0.46874)
(0.469142, 0.458809)
(0.457128, 0.337883)
(0.495795, 0.431829)
(0.387973, 0.239268)
(0.410519, 0.565031)
(0.421172, 0.560969)
(0.364525, 0.522276)
(0.362087, 0.536654)
(0.444257, 0.537851)
(0.452231, 0.534718)
(0.500468, 0.437907)
(0.502482, 0.449296)
(0.516243, 0.452415)
(0.508453, 0.442913)
(0.503976, 0.460173)
(0.229879, 0.428085)
(0.22663, 0.42047)
(0.235062, 0.436274)
(0.237506, 0.364996)
(0.251758, 0.368846)
(0.243471, 0.368877)
(0.233826, 0.375664)
(0.290971, 0.559059)
(0.281883, 0.561315)
(0.276007, 0.557228)
(0.318058, 0.562449)
(0.32334, 0.555076)
(0.303798, 0.554044)
(0.309268, 0.561445)
(0.319075, 0.547846)
(0.470678, 0.230181)
(0.475606, 0.235743)
(0.45974, 0.248161)
(0.459268, 0.237232)
(0.217582, 0.432063)
(0.218869, 0.420968)
(0.291878, 0.570073)
(0.276906, 0.567629)
(0.269149, 0.562727)
(0.192882, 0.496449)
(0.194862, 0.48438)
(0.195941, 0.504433)
(0.198169, 0.477301)
(0.186729, 0.492022)
(0.320628, 0.54005)
(0.357973, 0.544999)
(0.353835, 0.539264)
(0.340236, 0.26964)
(0.348041, 0.276017)
(0.467037, 0.41195)
(0.458977, 0.422366)
(0.474799, 0.300908)
(0.47751, 0.292746)
(0.458242, 0.294799)
(0.299703, 0.269989)
(0.301976, 0.332579)
(0.31017, 0.331397)
(0.433262, 0.245915)
(0.316981, 0.336804)
(0.332697, 0.537762)
(0.487214, 0.289713)
(0.489576, 0.299781)
(0.481723, 0.30357)
(0.482299, 0.283662)
(0.202908, 0.496996)
(0.453158, 0.243077)
(0.452963, 0.257356)
(0.34841, 0.267276)
(0.346437, 0.26044)
(0.339332, 0.257887)
(0.479899, 0.357574)
(0.489093, 0.360851)
(0.26771, 0.546633)
(0.262494, 0.553506)
(0.188487, 0.476979)
(0.185833, 0.48357)
(0.300934, 0.56992)
(0.300642, 0.560692)
(0.29568, 0.577409)
(0.283408, 0.575604)
(0.303137, 0.578445)
(0.498696, 0.306377)
(0.494889, 0.312533)
(0.497319, 0.296022)
(0.226333, 0.549694)
(0.20887, 0.474139)
(0.289874, 0.300678)
(0.220381, 0.55377)
(0.235774, 0.558984)
(0.223082, 0.560545)
(0.418489, 0.254279)
(0.409138, 0.271938)
(0.493084, 0.438521)
(0.382585, 0.572428)
(0.374606, 0.558549)
(0.375569, 0.570996)
(0.390625, 0.568803)
(0.32267, 0.288133)
(0.517691, 0.444067)
(0.513806, 0.436)
(0.504788, 0.430216)
(0.225481, 0.434974)
(0.36924, 0.566358)
(0.365469, 0.558047)
(0.486767, 0.495806)
(0.485935, 0.480982)
(0.482336, 0.501519)
(0.47508, 0.501269)
(0.490233, 0.489502)
(0.274467, 0.335969)
(0.284387, 0.334803)
(0.288237, 0.341116)
(0.500755, 0.372435)
(0.52437, 0.450882)
(0.521841, 0.434932)
(0.52901, 0.439697)
(0.499484, 0.360447)
(0.469587, 0.508069)
(0.510635, 0.307637)
(0.506221, 0.298449)
(0.501136, 0.318376)
(0.280629, 0.308363)
(0.298755, 0.30413)
(0.281157, 0.297937)
(0.281356, 0.315459)
(0.344379, 0.542357)
(0.280381, 0.322999)
(0.292777, 0.332939)
(0.465364, 0.514041)
(0.248968, 0.561838)
(0.240935, 0.564339)
(0.380861, 0.248345)
(0.370324, 0.25164)
(0.371519, 0.265601)
(0.317313, 0.570817)
(0.329634, 0.567292)
(0.199674, 0.463552)
(0.498469, 0.424419)
(0.406477, 0.228862)
(0.407093, 0.215168)
(0.270701, 0.290108)
(0.27091, 0.297584)
(0.271468, 0.305691)
(0.206582, 0.466233)
(0.263728, 0.305889)
(0.270664, 0.314357)
(0.362353, 0.576144)
(0.356112, 0.566489)
(0.370785, 0.579498)
(0.358123, 0.557986)
(0.365227, 0.548629)
(0.344853, 0.560008)
(0.459527, 0.530978)
(0.213864, 0.409949)
(0.220895, 0.408486)
(0.214434, 0.393231)
(0.218265, 0.400839)
(0.288045, 0.280767)
(0.308045, 0.572242)
(0.192169, 0.467615)
(0.207041, 0.452869)
(0.191637, 0.458225)
(0.436148, 0.562029)
(0.446271, 0.55825)
(0.468381, 0.351134)
(0.481877, 0.3487)
(0.492592, 0.351768)
(0.474384, 0.347386)
(0.352556, 0.286349)
(0.431508, 0.206538)
(0.411419, 0.208911)
(0.425938, 0.201451)
(0.416825, 0.20414)
(0.373362, 0.245183)
(0.362661, 0.251344)
(0.358843, 0.258481)
(0.360243, 0.244625)
(0.470421, 0.331592)
(0.467634, 0.338624)
(0.204481, 0.436507)
(0.203705, 0.444005)
(0.224729, 0.573322)
(0.229766, 0.567011)
(0.212984, 0.557101)
(0.216795, 0.564944)
(0.390677, 0.576758)
(0.398278, 0.579804)
(0.400572, 0.571206)
(0.445059, 0.246282)
(0.438857, 0.251512)
(0.352532, 0.24695)
(0.348599, 0.253193)
(0.356764, 0.265797)
(0.380891, 0.238052)
(0.364289, 0.238493)
(0.247371, 0.362333)
(0.294707, 0.589406)
(0.302405, 0.588154)
(0.499723, 0.401618)
(0.270974, 0.576323)
(0.280621, 0.584577)
(0.273095, 0.583323)
(0.263102, 0.295499)
(0.274341, 0.279244)
(0.265394, 0.282192)
(0.177907, 0.489263)
